문어	klue-dp-v1_dev_00415_wikitree	특히 이라크 팔루자에서는 한때 400달러(약 49만원)의 월급을 챙기던 IS 전투원들이 한 푼도 받지 못하고 있으며 이들의 식량 배급도 하루 2끼로 줄어든 상태다.	특히/MAG 이라크/NNP 팔루자/NNP*에서/JKB*는/JX 한/MM*때/NNG 400/SN*달러/NNB*(/SS*약/MM 49/SN*만/NR*원/NNB*)/SS*의/JKG 월급/NNG*을/JKO 챙기/VV*던/ETM IS/SL 전투원/NNG*들/XSN*이/JKS 한/MM 푼/NNB*도/JX 받/VV*지/EC 못/MAG*하/XSV*고/EC 있/VX*으며/EC 이/NP*들/XSN*의/JKG 식량/NNG 배급/NNG*도/JX 하루/NNG 2/SN*끼/NNG*로/JKB 줄/VV*어/EC*들/VX+ㄴ/ETM 상태/NNG*이/VCP+다/EF*./SF	특히/MAG 이라크/NNP 팔루자/NNP*에서/JKB*는/JX 한/MM*때/NNG 400/SN*달러/NNB*(/SS*약/MM 49/SN*만/NR*원/NNB*)/SS*의/JKG 월급/NNG*을/JKO 챙기/VV*던/ETM IS/SL 전투원/NNG*들/XSN*이/JKS 한/MM 푼/NNB*도/JX 받/VV*지/EC 못/MAG*하/XSV*고/EC 있/VX*으며/EC 이/NP*들/XSN*의/JKG 식량/NNG 배급/NNG*도/JX 하루/NNG 2/SN*끼/NNG*로/JKB 줄/VV*어/EC*든/VX:DIC 상태/NNG*다/EF:DIC*./SF	특/B-MAG 히/I-MAG @B@ 이/B-NNP 라/I-NNP 크/I-NNP @B@ 팔/B-NNP 루/I-NNP 자/I-NNP 에/B-JKB 서/I-JKB 는/B-JX @B@ 한/B-MM 때/B-NNG @B@ 4/B-SN 0/I-SN 0/I-SN 달/B-NNB 러/I-NNB (/B-SS 약/B-MM @B@ 4/B-SN 9/I-SN 만/B-NR 원/B-NNB )/B-SS 의/B-JKG @B@ 월/B-NNG 급/I-NNG 을/B-JKO @B@ 챙/B-VV 기/I-VV 던/B-ETM @B@ I/B-SL S/I-SL @B@ 전/B-NNG 투/I-NNG 원/I-NNG 들/B-XSN 이/B-JKS @B@ 한/B-MM @B@ 푼/B-NNB 도/B-JX @B@ 받/B-VV 지/B-EC @B@ 못/B-MAG 하/B-XSV 고/B-EC @B@ 있/B-VX 으/B-EC 며/I-EC @B@ 이/B-NP 들/B-XSN 의/B-JKG @B@ 식/B-NNG 량/I-NNG @B@ 배/B-NNG 급/I-NNG 도/B-JX @B@ 하/B-NNG 루/I-NNG @B@ 2/B-SN 끼/B-NNG 로/B-JKB @B@ 줄/B-VV 어/B-EC 든/B-VX:DIC @B@ 상/B-NNG 태/I-NNG 다/B-EF:DIC ./B-SF	든@B-VX:DIC=들/VX+ㄴ/ETM 다|./SF@B-EF:DIC=이/VCP+다/EF	-
문어	klue-dp-v1_dev_00416_wikitree	인형은 투명한 재질의 풍선 속으로 들어갔고, 직원은 이를 꺼내 아이에게 건네줬다.	인형/NNG*은/JX 투명/NNG*하/XSA+ㄴ/ETM 재질/NNG*의/JKG 풍선/NNG 속/NNG*으로/JKB 들/VV*어/EC*가/VX+았/EP*고/EC*,/SP 직원/NNG*은/JX 이/NP*를/JKO 꺼내/VV+어/EC 아이/NNG*에게/JKB 건네/VV+어/EC*주/VX+었/EP*다/EF*./SF	인형/NNG*은/JX 투명/NNG*한/XSA:DIC 재질/NNG*의/JKG 풍선/NNG 속/NNG*으로/JKB 들/VV*어/EC*갔/VX:DIC*고/EC*,/SP 직원/NNG*은/JX 이/NP*를/JKO 꺼내/VV:DIC 아이/NNG*에게/JKB 건네/VV:DIC*줬/VX:DIC*다/EF*./SF	인/B-NNG 형/I-NNG 은/B-JX @B@ 투/B-NNG 명/I-NNG 한/B-XSA:DIC @B@ 재/B-NNG 질/I-NNG 의/B-JKG @B@ 풍/B-NNG 선/I-NNG @B@ 속/B-NNG 으/B-JKB 로/I-JKB @B@ 들/B-VV 어/B-EC 갔/B-VX:DIC 고/B-EC ,/B-SP @B@ 직/B-NNG 원/I-NNG 은/B-JX @B@ 이/B-NP 를/B-JKO @B@ 꺼/B-VV 내/I-VV:DIC @B@ 아/B-NNG 이/I-NNG 에/B-JKB 게/I-JKB @B@ 건/B-VV 네/I-VV:DIC 줬/B-VX:DIC 다/B-EF ./B-SF	한@B-XSA:DIC=하/XSA+ㄴ/ETM 갔|고/EC@B-VX:DIC=가/VX+았/EP 내@I-VV:DIC=내/VV+어/EC 네줬|다/EF@I-VV:DIC=네/VV+어/EC*주/VX+었/EP	-
문어	klue-dp-v1_dev_00417_wikitree	전열을 가다듬고 후반전에 나선 스위스는 후반 19분에 결정적인 기회를 연출했다.	전열/NNG*을/JKO 가다듬/VV*고/EC 후반전/NNG*에/JKB 나서/VV+ㄴ/ETM 스위스/NNP*는/JX 후반/NNG 19/SN*분/NNB*에/JKB 결정/NNG*적/XSN*이/VCP+ㄴ/ETM 기회/NNG*를/JKO 연출/NNG*하/XSV+였/EP*다/EF*./SF	전열/NNG*을/JKO 가다듬/VV*고/EC 후반전/NNG*에/JKB 나선/VV:DIC 스위스/NNP*는/JX 후반/NNG 19/SN*분/NNB*에/JKB 결정/NNG*적/XSN*인/VCP:DIC 기회/NNG*를/JKO 연출/NNG*했/XSV:DIC*다/EF*./SF	전/B-NNG 열/I-NNG 을/B-JKO @B@ 가/B-VV 다/I-VV 듬/I-VV 고/B-EC @B@ 후/B-NNG 반/I-NNG 전/I-NNG 에/B-JKB @B@ 나/B-VV 선/I-VV:DIC @B@ 스/B-NNP 위/I-NNP 스/I-NNP 는/B-JX @B@ 후/B-NNG 반/I-NNG @B@ 1/B-SN 9/I-SN 분/B-NNB 에/B-JKB @B@ 결/B-NNG 정/I-NNG 적/B-XSN 인/B-VCP:DIC @B@ 기/B-NNG 회/I-NNG 를/B-JKO @B@ 연/B-NNG 출/I-NNG 했/B-XSV:DIC 다/B-EF ./B-SF	선@I-VV:DIC=서/VV+ㄴ/ETM 인@B-VCP:DIC=이/VCP+ㄴ/ETM 했|다/EF@B-XSV:DIC=하/XSV+였/EP	-
문어	klue-dp-v1_dev_00418_wikitree	오후 3시 35분∼5시 28분까지였던 오후 1회차 운행에서 염씨의 졸음 횟수는 5회였고, 리타더(보조제동장치)와 사이드브레이크 사용횟수는 각각 81회와 32회였다.	오후/NNG 3/SN*시/NNB 35/SN*분/NNB*∼/SO*5/SN*시/NNB 28/SN*분/NNB*까지/JX*이/VCP+었/EP*던/ETM 오후/NNG 1/SN*회차/NNG 운행/NNG*에서/JKB 염/NNP*씨/NNB*의/JKG 졸음/NNG 횟수/NNG*는/JX 5/SN*회/NNB*이/VCP+었/EP*고/EC*,/SP 리타더/NNG*(/SS*보조/NNG*제동/NNG*장치/NNG*)/SS*와/JC 사이드/NNG*브레이크/NNG 사용/NNG*횟수/NNG*는/JX 각각/MAG 81/SN*회/NNB*와/JC 32/SN*회/NNB*이/VCP+었/EP*다/EF*./SF	오후/NNG 3/SN*시/NNB 35/SN*분/NNB*∼/SO*5/SN*시/NNB 28/SN*분/NNB*까지/JX*였/VCP:DIC*던/ETM 오후/NNG 1/SN*회차/NNG 운행/NNG*에서/JKB 염/NNP*씨/NNB*의/JKG 졸음/NNG 횟수/NNG*는/JX 5/SN*회/NNB*였/VCP:DIC*고/EC*,/SP 리타더/NNG*(/SS*보조/NNG*제동/NNG*장치/NNG*)/SS*와/JC 사이드/NNG*브레이크/NNG 사용/NNG*횟수/NNG*는/JX 각각/MAG 81/SN*회/NNB*와/JC 32/SN*회/NNB*였/VCP:DIC*다/EF*./SF	오/B-NNG 후/I-NNG @B@ 3/B-SN 시/B-NNB @B@ 3/B-SN 5/I-SN 분/B-NNB ∼/B-SO 5/B-SN 시/B-NNB @B@ 2/B-SN 8/I-SN 분/B-NNB 까/B-JX 지/I-JX 였/B-VCP:DIC 던/B-ETM @B@ 오/B-NNG 후/I-NNG @B@ 1/B-SN 회/B-NNG 차/I-NNG @B@ 운/B-NNG 행/I-NNG 에/B-JKB 서/I-JKB @B@ 염/B-NNP 씨/B-NNB 의/B-JKG @B@ 졸/B-NNG 음/I-NNG @B@ 횟/B-NNG 수/I-NNG 는/B-JX @B@ 5/B-SN 회/B-NNB 였/B-VCP:DIC 고/B-EC ,/B-SP @B@ 리/B-NNG 타/I-NNG 더/I-NNG (/B-SS 보/B-NNG 조/I-NNG 제/B-NNG 동/I-NNG 장/B-NNG 치/I-NNG )/B-SS 와/B-JC @B@ 사/B-NNG 이/I-NNG 드/I-NNG 브/B-NNG 레/I-NNG 이/I-NNG 크/I-NNG @B@ 사/B-NNG 용/I-NNG 횟/B-NNG 수/I-NNG 는/B-JX @B@ 각/B-MAG 각/I-MAG @B@ 8/B-SN 1/I-SN 회/B-NNB 와/B-JC @B@ 3/B-SN 2/I-SN 회/B-NNB 였/B-VCP:DIC 다/B-EF ./B-SF	였|던/ETM@B-VCP:DIC=이/VCP+었/EP 였|고/EC@B-VCP:DIC=이/VCP+었/EP 였|다/EF@B-VCP:DIC=이/VCP+었/EP	-
문어	klue-dp-v1_dev_00419_wikitree	'아시아 프린스' 장근석(26)이 중국어로 제작한 첫 정규 앨범을 발매하고 대륙 공략에 나선다.	'/SS*아시아/NNP 프린스/NNG*'/SS 장근석/NNP*(/SS*26/SN*)/SS*이/JKS 중국어/NNG*로/JKB 제작/NNG*하/XSV+ㄴ/ETM 첫/MM 정규/NNG 앨범/NNG*을/JKO 발매/NNG*하/XSV*고/EC 대륙/NNG 공략/NNG*에/JKB 나서/VV+ㄴ/EF*다/EF*./SF	'/SS*아시아/NNP 프린스/NNG*'/SS 장근석/NNP*(/SS*26/SN*)/SS*이/JKS 중국어/NNG*로/JKB 제작/NNG*한/XSV:DIC 첫/MM 정규/NNG 앨범/NNG*을/JKO 발매/NNG*하/XSV*고/EC 대륙/NNG 공략/NNG*에/JKB 나선/VV:DIC*다/EF*./SF	'/B-SS 아/B-NNP 시/I-NNP 아/I-NNP @B@ 프/B-NNG 린/I-NNG 스/I-NNG '/B-SS @B@ 장/B-NNP 근/I-NNP 석/I-NNP (/B-SS 2/B-SN 6/I-SN )/B-SS 이/B-JKS @B@ 중/B-NNG 국/I-NNG 어/I-NNG 로/B-JKB @B@ 제/B-NNG 작/I-NNG 한/B-XSV:DIC @B@ 첫/B-MM @B@ 정/B-NNG 규/I-NNG @B@ 앨/B-NNG 범/I-NNG 을/B-JKO @B@ 발/B-NNG 매/I-NNG 하/B-XSV 고/B-EC @B@ 대/B-NNG 륙/I-NNG @B@ 공/B-NNG 략/I-NNG 에/B-JKB @B@ 나/B-VV 선/I-VV:DIC 다/I-EF ./B-SF	한@B-XSV:DIC=하/XSV+ㄴ/ETM 선|다/EF@I-VV:DIC=서/VV+ㄴ/EF	-
문어	klue-dp-v1_dev_00420_wikitree	1978년 개발계획이 수립된 B-2는 1989년 처음으로 시험비행을 했고 1993년부터 미 공군에 인도되기 시작해 2003년 22대 전력화가 완료됐다.	1978/SN*년/NNB 개발/NNG*계획/NNG*이/JKS 수립/NNG*되/XSV+ㄴ/ETM B/SL*-/SO*2/SN*는/JX 1989/SN*년/NNB 처음/NNG*으로/JKB 시험/NNG*비행/NNG*을/JKO 하/VV+였/EP*고/EC 1993/SN*년/NNB*부터/JX 미/NNP 공군/NNG*에/JKB 인도/NNG*되/XSV*기/ETN 시작/NNG*하/XSV+여/EC 2003/SN*년/NNB 22/SN*대/NNB 전력/NNG*화/XSN*가/JKS 완료/NNG*되/XSV+었/EP*다/EF*./SF	1978/SN*년/NNB 개발/NNG*계획/NNG*이/JKS 수립/NNG*된/XSV:DIC B/SL*-/SO*2/SN*는/JX 1989/SN*년/NNB 처음/NNG*으로/JKB 시험/NNG*비행/NNG*을/JKO 했/VV:DIC*고/EC 1993/SN*년/NNB*부터/JX 미/NNP 공군/NNG*에/JKB 인도/NNG*되/XSV*기/ETN 시작/NNG*해/XSV:DIC 2003/SN*년/NNB 22/SN*대/NNB 전력/NNG*화/XSN*가/JKS 완료/NNG*됐/XSV:DIC*다/EF*./SF	1/B-SN 9/I-SN 7/I-SN 8/I-SN 년/B-NNB @B@ 개/B-NNG 발/I-NNG 계/B-NNG 획/I-NNG 이/B-JKS @B@ 수/B-NNG 립/I-NNG 된/B-XSV:DIC @B@ B/B-SL -/B-SO 2/B-SN 는/B-JX @B@ 1/B-SN 9/I-SN 8/I-SN 9/I-SN 년/B-NNB @B@ 처/B-NNG 음/I-NNG 으/B-JKB 로/I-JKB @B@ 시/B-NNG 험/I-NNG 비/B-NNG 행/I-NNG 을/B-JKO @B@ 했/B-VV:DIC 고/B-EC @B@ 1/B-SN 9/I-SN 9/I-SN 3/I-SN 년/B-NNB 부/B-JX 터/I-JX @B@ 미/B-NNP @B@ 공/B-NNG 군/I-NNG 에/B-JKB @B@ 인/B-NNG 도/I-NNG 되/B-XSV 기/B-ETN @B@ 시/B-NNG 작/I-NNG 해/B-XSV:DIC @B@ 2/B-SN 0/I-SN 0/I-SN 3/I-SN 년/B-NNB @B@ 2/B-SN 2/I-SN 대/B-NNB @B@ 전/B-NNG 력/I-NNG 화/B-XSN 가/B-JKS @B@ 완/B-NNG 료/I-NNG 됐/B-XSV:DIC 다/B-EF ./B-SF	된@B-XSV:DIC=되/XSV+ㄴ/ETM 했|고/EC@B-VV:DIC=하/VV+였/EP 해@B-XSV:DIC=하/XSV+여/EC 됐|다/EF@B-XSV:DIC=되/XSV+었/EP	-
문어	klue-dp-v1_dev_00421_wikitree	14일 오후 서울 서초구 서울지방법원 서관 522호에서 박태환 선수에게 남성호르몬 테스토스테론 성분이 포함된 네비도를 주사해 업무상과실치상으로 기소된 박태환 주치의 김모씨에 대한 3회 공판이 열렸다.	14/SN*일/NNB 오후/NNG 서울/NNP 서초구/NNP 서울지방법원/NNP 서/NNG*관/NNG 522/SN*호/NNB*에서/JKB 박태환/NNP 선수/NNG*에게/JKB 남성/NNG*호르몬/NNG 테스토스테론/NNG 성분/NNG*이/JKS 포함/NNG*되/XSV+ㄴ/ETM 네비도/NNP*를/JKO 주사/NNG*하/XSV+여/EC 업무/NNG*상/XSN*과실/NNG*치상/NNG*으로/JKB 기소/NNG*되/XSV+ㄴ/ETM 박태환/NNP 주치의/NNG 김/NNP*모/NP*씨/NNB*에/JKB 대하/VV+ㄴ/ETM 3/SN*회/NNB 공판/NNG*이/JKS 열리/VV+었/EP*다/EF*./SF	14/SN*일/NNB 오후/NNG 서울/NNP 서초구/NNP 서울지방법원/NNP 서/NNG*관/NNG 522/SN*호/NNB*에서/JKB 박태환/NNP 선수/NNG*에게/JKB 남성/NNG*호르몬/NNG 테스토스테론/NNG 성분/NNG*이/JKS 포함/NNG*된/XSV:DIC 네비도/NNP*를/JKO 주사/NNG*해/XSV:DIC 업무/NNG*상/XSN*과실/NNG*치상/NNG*으로/JKB 기소/NNG*된/XSV:DIC 박태환/NNP 주치의/NNG 김/NNP*모/NP*씨/NNB*에/JKB 대한/VV:DIC 3/SN*회/NNB 공판/NNG*이/JKS 열렸/VV:DIC*다/EF*./SF	1/B-SN 4/I-SN 일/B-NNB @B@ 오/B-NNG 후/I-NNG @B@ 서/B-NNP 울/I-NNP @B@ 서/B-NNP 초/I-NNP 구/I-NNP @B@ 서/B-NNP 울/I-NNP 지/I-NNP 방/I-NNP 법/I-NNP 원/I-NNP @B@ 서/B-NNG 관/B-NNG @B@ 5/B-SN 2/I-SN 2/I-SN 호/B-NNB 에/B-JKB 서/I-JKB @B@ 박/B-NNP 태/I-NNP 환/I-NNP @B@ 선/B-NNG 수/I-NNG 에/B-JKB 게/I-JKB @B@ 남/B-NNG 성/I-NNG 호/B-NNG 르/I-NNG 몬/I-NNG @B@ 테/B-NNG 스/I-NNG 토/I-NNG 스/I-NNG 테/I-NNG 론/I-NNG @B@ 성/B-NNG 분/I-NNG 이/B-JKS @B@ 포/B-NNG 함/I-NNG 된/B-XSV:DIC @B@ 네/B-NNP 비/I-NNP 도/I-NNP 를/B-JKO @B@ 주/B-NNG 사/I-NNG 해/B-XSV:DIC @B@ 업/B-NNG 무/I-NNG 상/B-XSN 과/B-NNG 실/I-NNG 치/B-NNG 상/I-NNG 으/B-JKB 로/I-JKB @B@ 기/B-NNG 소/I-NNG 된/B-XSV:DIC @B@ 박/B-NNP 태/I-NNP 환/I-NNP @B@ 주/B-NNG 치/I-NNG 의/I-NNG @B@ 김/B-NNP 모/B-NP 씨/B-NNB 에/B-JKB @B@ 대/B-VV 한/I-VV:DIC @B@ 3/B-SN 회/B-NNB @B@ 공/B-NNG 판/I-NNG 이/B-JKS @B@ 열/B-VV 렸/I-VV:DIC 다/B-EF ./B-SF	된@B-XSV:DIC=되/XSV+ㄴ/ETM 해@B-XSV:DIC=하/XSV+여/EC 된@B-XSV:DIC=되/XSV+ㄴ/ETM 한@I-VV:DIC=하/VV+ㄴ/ETM 렸|다/EF@I-VV:DIC=리/VV+었/EP	-
문어	klue-dp-v1_dev_00422_wikitree	육군은 즉각 총기 난사 사건의 원인 규명에 착수했으나 가해자인 최 씨의 자살로 진상을 확인하는 데 애를 먹는 것으로 알려졌다.	육군/NNG*은/JX 즉각/MAG 총기/NNG 난사/NNG 사건/NNG*의/JKG 원인/NNG 규명/NNG*에/JKB 착수/NNG*하/XSV+였/EP*으나/EC 가해자/NNG*이/VCP+ㄴ/ETM 최/NNP 씨/NNB*의/JKG 자살/NNG*로/JKB 진상/NNG*을/JKO 확인/NNG*하/XSV*는/ETM 데/NNB 애/NNG*를/JKO 먹/VV*는/ETM 것/NNB*으로/JKB 알리/VV+어/EC*지/VX+었/EP*다/EF*./SF	육군/NNG*은/JX 즉각/MAG 총기/NNG 난사/NNG 사건/NNG*의/JKG 원인/NNG 규명/NNG*에/JKB 착수/NNG*했/XSV:DIC*으나/EC 가해자/NNG*인/VCP:DIC 최/NNP 씨/NNB*의/JKG 자살/NNG*로/JKB 진상/NNG*을/JKO 확인/NNG*하/XSV*는/ETM 데/NNB 애/NNG*를/JKO 먹/VV*는/ETM 것/NNB*으로/JKB 알려/VV:DIC*졌/VX:DIC*다/EF*./SF	육/B-NNG 군/I-NNG 은/B-JX @B@ 즉/B-MAG 각/I-MAG @B@ 총/B-NNG 기/I-NNG @B@ 난/B-NNG 사/I-NNG @B@ 사/B-NNG 건/I-NNG 의/B-JKG @B@ 원/B-NNG 인/I-NNG @B@ 규/B-NNG 명/I-NNG 에/B-JKB @B@ 착/B-NNG 수/I-NNG 했/B-XSV:DIC 으/B-EC 나/I-EC @B@ 가/B-NNG 해/I-NNG 자/I-NNG 인/B-VCP:DIC @B@ 최/B-NNP @B@ 씨/B-NNB 의/B-JKG @B@ 자/B-NNG 살/I-NNG 로/B-JKB @B@ 진/B-NNG 상/I-NNG 을/B-JKO @B@ 확/B-NNG 인/I-NNG 하/B-XSV 는/B-ETM @B@ 데/B-NNB @B@ 애/B-NNG 를/B-JKO @B@ 먹/B-VV 는/B-ETM @B@ 것/B-NNB 으/B-JKB 로/I-JKB @B@ 알/B-VV 려/I-VV:DIC 졌/B-VX:DIC 다/B-EF ./B-SF	했|으/EC@B-XSV:DIC=하/XSV+였/EP 인@B-VCP:DIC=이/VCP+ㄴ/ETM 려졌|다/EF@I-VV:DIC=리/VV+어/EC*지/VX+었/EP	-
문어	klue-dp-v1_dev_00423_wikitree	7일 'YTN'은 국내 한 인터넷 쇼핑몰이 일본에서 아이폰을 사들여 국내에서 싸게 판매한다고 속여 소비자 30여명이 2000여 만 원 상당의 피해를 입었다고 보도했다.	7/SN*일/NNB '/SS*YTN/SL*'/SS*은/JX 국내/NNG 한/MM 인터넷/NNG 쇼핑몰/NNG*이/JKS 일본/NNP*에서/JKB 아이폰/NNP*을/JKO 사/VV+아/EC*들이/VV+어/EC 국내/NNG*에서/JKB 싸/VA*게/EC 판매/NNG*하/XSV+ㄴ/EC*다고/EC 속이/VV+어/EC 소비자/NNG 30/SN*여/XSN*명/NNB*이/JKS 2000/SN*여/XSN 만/NR 원/NNB 상당/NNG*의/JKG 피해/NNG*를/JKO 입/VV*었/EP*다고/EC 보도/NNG*하/XSV+였/EP*다/EF*./SF	7/SN*일/NNB '/SS*YTN/SL*'/SS*은/JX 국내/NNG 한/MM 인터넷/NNG 쇼핑몰/NNG*이/JKS 일본/NNP*에서/JKB 아이폰/NNP*을/JKO 사/VV:DIC*들여/VV:DIC 국내/NNG*에서/JKB 싸/VA*게/EC 판매/NNG*한/XSV:DIC*다고/EC 속여/VV:DIC 소비자/NNG 30/SN*여/XSN*명/NNB*이/JKS 2000/SN*여/XSN 만/NR 원/NNB 상당/NNG*의/JKG 피해/NNG*를/JKO 입/VV*었/EP*다고/EC 보도/NNG*했/XSV:DIC*다/EF*./SF	7/B-SN 일/B-NNB @B@ '/B-SS Y/B-SL T/I-SL N/I-SL '/B-SS 은/B-JX @B@ 국/B-NNG 내/I-NNG @B@ 한/B-MM @B@ 인/B-NNG 터/I-NNG 넷/I-NNG @B@ 쇼/B-NNG 핑/I-NNG 몰/I-NNG 이/B-JKS @B@ 일/B-NNP 본/I-NNP 에/B-JKB 서/I-JKB @B@ 아/B-NNP 이/I-NNP 폰/I-NNP 을/B-JKO @B@ 사/B-VV:DIC 들/B-VV 여/I-VV:DIC @B@ 국/B-NNG 내/I-NNG 에/B-JKB 서/I-JKB @B@ 싸/B-VA 게/B-EC @B@ 판/B-NNG 매/I-NNG 한/B-XSV:DIC 다/I-EC 고/I-EC @B@ 속/B-VV 여/I-VV:DIC @B@ 소/B-NNG 비/I-NNG 자/I-NNG @B@ 3/B-SN 0/I-SN 여/B-XSN 명/B-NNB 이/B-JKS @B@ 2/B-SN 0/I-SN 0/I-SN 0/I-SN 여/B-XSN @B@ 만/B-NR @B@ 원/B-NNB @B@ 상/B-NNG 당/I-NNG 의/B-JKG @B@ 피/B-NNG 해/I-NNG 를/B-JKO @B@ 입/B-VV 었/B-EP 다/B-EC 고/I-EC @B@ 보/B-NNG 도/I-NNG 했/B-XSV:DIC 다/B-EF ./B-SF	사|들/VV@B-VV:DIC=사/VV+아/EC 여@I-VV:DIC=이/VV+어/EC 한|다/EC@B-XSV:DIC=하/XSV+ㄴ/EC 여@I-VV:DIC=이/VV+어/EC 했|다/EF@B-XSV:DIC=하/XSV+였/EP	-
문어	klue-dp-v1_dev_00424_wikitree	저보다 더 깊은 철학과 경륜과 뛰어난 인품을 겸비한 분께서 혁신 교육철학과 정책을 이어주시리라 믿으며 떨어지지 않는 발걸음을 옮기겠습니다.	저/NP*보다/JKB 더/MAG 깊/VA*은/ETM 철학/NNG*과/JC 경륜/NNG*과/JC 뛰/VV*어/EC*나/VV+ㄴ/ETM 인품/NNG*을/JKO 겸비/NNG*하/XSV+ㄴ/ETM 분/NNB*께서/JKS 혁신/NNG 교육/NNG*철학/NNG*과/JC 정책/NNG*을/JKO 잇/VV*어/EC*주/VX*시/EP*리라/EC 믿/VV*으며/EC 떨어지/VV*지/EC 않/VX*는/ETM 발걸음/NNG*을/JKO 옮기/VV*겠/EP*습니다/EF*./SF	저/NP*보다/JKB 더/MAG 깊/VA*은/ETM 철학/NNG*과/JC 경륜/NNG*과/JC 뛰/VV*어/EC*난/VV:DIC 인품/NNG*을/JKO 겸비/NNG*한/XSV:DIC 분/NNB*께서/JKS 혁신/NNG 교육/NNG*철학/NNG*과/JC 정책/NNG*을/JKO 이/VV:DIC*어/EC*주/VX*시/EP*리라/EC 믿/VV*으며/EC 떨어지/VV*지/EC 않/VX*는/ETM 발걸음/NNG*을/JKO 옮기/VV*겠/EP*습니다/EF*./SF	저/B-NP 보/B-JKB 다/I-JKB @B@ 더/B-MAG @B@ 깊/B-VA 은/B-ETM @B@ 철/B-NNG 학/I-NNG 과/B-JC @B@ 경/B-NNG 륜/I-NNG 과/B-JC @B@ 뛰/B-VV 어/B-EC 난/B-VV:DIC @B@ 인/B-NNG 품/I-NNG 을/B-JKO @B@ 겸/B-NNG 비/I-NNG 한/B-XSV:DIC @B@ 분/B-NNB 께/B-JKS 서/I-JKS @B@ 혁/B-NNG 신/I-NNG @B@ 교/B-NNG 육/I-NNG 철/B-NNG 학/I-NNG 과/B-JC @B@ 정/B-NNG 책/I-NNG 을/B-JKO @B@ 이/B-VV:DIC 어/B-EC 주/B-VX 시/B-EP 리/B-EC 라/I-EC @B@ 믿/B-VV 으/B-EC 며/I-EC @B@ 떨/B-VV 어/I-VV 지/I-VV 지/B-EC @B@ 않/B-VX 는/B-ETM @B@ 발/B-NNG 걸/I-NNG 음/I-NNG 을/B-JKO @B@ 옮/B-VV 기/I-VV 겠/B-EP 습/B-EF 니/I-EF 다/I-EF ./B-SF	난@B-VV:DIC=나/VV+ㄴ/ETM 한@B-XSV:DIC=하/XSV+ㄴ/ETM 이|어/EC@B-VV:DIC=잇/VV	-
문어	klue-dp-v1_dev_00425_wikitree	병원 측은 당장 아이를 꺼내면 생존 가능성이 매우 낮다고 보고 의사와 간호사 등 의료진 100여명을 투입해 페레스의 생명연장에 총력을 기울였다.	병원/NNG 측/NNB*은/JX 당장/NNG 아이/NNG*를/JKO 꺼내/VV*면/EC 생존/NNG 가능/NNG*성/XSN*이/JKS 매우/MAG 낮/VA*다고/EC 보/VV*고/EC 의사/NNG*와/JC 간호사/NNG 등/NNB 의료진/NNG 100/SN*여/XSN*명/NNB*을/JKO 투입/NNG*하/XSV+여/EC 페레스/NNP*의/JKG 생명/NNG*연장/NNG*에/JKB 총력/NNG*을/JKO 기울이/VV+었/EP*다/EF*./SF	병원/NNG 측/NNB*은/JX 당장/NNG 아이/NNG*를/JKO 꺼내/VV*면/EC 생존/NNG 가능/NNG*성/XSN*이/JKS 매우/MAG 낮/VA*다고/EC 보/VV*고/EC 의사/NNG*와/JC 간호사/NNG 등/NNB 의료진/NNG 100/SN*여/XSN*명/NNB*을/JKO 투입/NNG*해/XSV:DIC 페레스/NNP*의/JKG 생명/NNG*연장/NNG*에/JKB 총력/NNG*을/JKO 기울였/VV:DIC*다/EF*./SF	병/B-NNG 원/I-NNG @B@ 측/B-NNB 은/B-JX @B@ 당/B-NNG 장/I-NNG @B@ 아/B-NNG 이/I-NNG 를/B-JKO @B@ 꺼/B-VV 내/I-VV 면/B-EC @B@ 생/B-NNG 존/I-NNG @B@ 가/B-NNG 능/I-NNG 성/B-XSN 이/B-JKS @B@ 매/B-MAG 우/I-MAG @B@ 낮/B-VA 다/B-EC 고/I-EC @B@ 보/B-VV 고/B-EC @B@ 의/B-NNG 사/I-NNG 와/B-JC @B@ 간/B-NNG 호/I-NNG 사/I-NNG @B@ 등/B-NNB @B@ 의/B-NNG 료/I-NNG 진/I-NNG @B@ 1/B-SN 0/I-SN 0/I-SN 여/B-XSN 명/B-NNB 을/B-JKO @B@ 투/B-NNG 입/I-NNG 해/B-XSV:DIC @B@ 페/B-NNP 레/I-NNP 스/I-NNP 의/B-JKG @B@ 생/B-NNG 명/I-NNG 연/B-NNG 장/I-NNG 에/B-JKB @B@ 총/B-NNG 력/I-NNG 을/B-JKO @B@ 기/B-VV 울/I-VV 였/I-VV:DIC 다/B-EF ./B-SF	해@B-XSV:DIC=하/XSV+여/EC 였|다/EF@I-VV:DIC=이/VV+었/EP	-
